ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
65548,product-163242,9,94,69,13,28,23,81
65549,product-243354,9,23,63,0,22,33,90
65550,product-106635,9,85,55,0,22,76,80
65551,product-25038,9,26,56,2,22,74,91
65552,product-243350,9,92,63,6,23,32,81
65553,product-21780,9,99,45,13,25,36,83
65554,product-51743,9,23,45,15,24,30,90
65555,product-303834,9,28,67,32,30,8,91
65556,product-303836,9,26,67,30,29,8,90
65557,product-51734,9,48,45,6,24,34,89
65558,product-125746,9,23,67,17,24,77,90
65559,product-25039,9,15,56,2,22,74,88
65560,product-21769,9,28,46,19,27,40,91
65561,product-106630,9,44,55,0,22,74,89
65562,product-106628,9,26,55,5,23,71,91
65563,product-348838,9,22,68,24,24,22,89
65564,product-21764,9,27,47,16,26,41,91
65565,product-21762,9,76,47,14,25,42,80
65566,product-125758,9,60,66,12,24,70,84
65567,product-51712,9,26,48,21,26,40,91
65568,product-125759,9,50,66,11,24,70,87
65569,product-2833,9,45,21,0,22,4,89
65570,product-96190,9,99,55,21,31,47,83
65571,product-51702,9,40,50,22,23,43,90
65572,product-243357,9,58,63,3,22,34,85
65573,product-212382,9,24,54,2,22,33,91
65574,product-212374,9,20,57,17,30,30,89
65575,product-212372,9,84,57,21,30,29,80
65576,product-96133,9,89,65,41,32,73,80
65577,product-212329,9,13,77,26,37,31,87
65578,product-243390,9,72,65,24,27,21,81
65579,product-243388,9,50,65,20,27,21,88
65580,product-137155,9,78,69,11,24,81,80
65581,product-31879,9,52,41,2,22,21,87
65582,product-51807,9,21,53,10,22,57,90
65583,product-314959,9,31,63,6,21,20,91
65584,product-96142,9,23,63,23,26,71,90
65585,product-163266,9,31,49,22,25,12,91
65586,product-51801,9,86,53,2,23,54,80
65587,product-96146,9,17,60,2,23,67,89
65588,product-137143,9,69,68,15,21,86,81
65589,product-51792,9,34,55,6,22,51,91
65590,product-51788,9,25,56,6,24,49,91
65591,product-243372,9,17,63,6,22,28,89
65592,product-243370,9,15,63,10,23,29,88
65593,product-243369,9,22,63,12,23,29,90
65594,product-96158,9,26,57,11,25,61,91
65595,product-212367,9,17,57,32,29,24,89
65596,product-51772,9,11,34,16,25,7,87
65597,product-51770,9,10,34,18,25,9,86
65598,product-51769,9,15,36,12,22,14,88
65599,product-51768,9,23,37,11,22,14,90
65600,product-21782,9,24,44,9,26,33,90
65601,product-51764,9,12,37,9,22,16,87
65602,product-51790,9,30,55,6,23,50,91
65603,product-243016,9,69,63,8,22,26,81
65604,product-163082,9,11,54,10,26,15,87
65605,product-96323,9,81,53,11,24,71,80
65606,product-152563,9,85,60,5,23,22,80
65607,product-51027,9,98,50,5,23,46,83
65608,product-51025,9,91,50,2,23,48,81
65609,product-339351,9,55,69,21,28,12,86
65610,product-96474,9,22,50,26,29,30,90
65611,product-126054,9,87,57,7,25,24,80
65612,product-339352,9,54,69,23,28,13,86
65613,product-242689,9,13,67,58,30,17,88
65614,product-51015,9,48,51,2,23,51,88
65615,product-339353,9,66,68,24,28,13,83
65616,product-304234,9,66,64,52,37,26,82
65617,product-51008,9,44,51,4,23,53,89
65618,product-126055,9,12,57,11,22,23,87
65619,product-136964,9,81,69,10,24,81,80
65620,product-51003,9,38,52,8,25,55,90
65621,product-213098,9,31,54,4,23,32,91
65622,product-50999,9,28,53,11,24,56,91
65623,product-213100,9,18,54,0,22,33,89
65624,product-304241,9,66,65,43,37,27,82
65625,product-304243,9,58,65,41,37,27,85
65626,product-106491,9,28,64,24,34,74,91
65627,product-50993,9,51,53,6,24,58,87
65628,product-106490,9,34,64,24,29,74,91
65629,product-50991,9,50,53,6,23,60,87
65630,product-9551,9,85,68,13,26,61,80
65631,product-51031,9,94,50,9,24,45,81
65632,product-242678,9,34,68,57,27,18,91
65633,product-51032,9,89,50,9,24,45,80
65634,product-26502,9,19,57,34,32,70,89
65635,product-126026,9,35,58,21,28,35,91
65636,product-126028,9,39,58,19,28,34,90
65637,product-152552,9,34,61,0,22,28,91
65638,product-31996,9,52,56,38,31,78,87
65639,product-152553,9,35,61,0,22,28,91
65640,product-5185,9,48,77,62,47,19,88
65641,product-304141,9,29,65,17,27,8,91
65642,product-304144,9,40,64,11,25,7,90
65643,product-304145,9,44,64,9,25,7,89
65644,product-304151,9,52,63,2,22,7,87
65645,product-242700,9,80,76,17,25,21,80
65646,product-51075,9,47,46,11,24,34,89
65647,product-51074,9,38,46,11,23,34,91
65648,product-51073,9,49,46,9,24,34,88
65649,product-339349,9,87,68,19,28,12,80
65650,product-51068,9,54,46,3,23,35,87
65651,product-51067,9,62,46,2,23,36,83
65652,product-126041,9,88,55,0,22,30,80
65653,product-51065,9,24,46,0,22,36,90
65654,product-96460,9,19,51,31,30,34,89
65655,product-51053,9,19,47,15,23,39,89
65656,product-242695,9,12,66,46,30,16,87
65657,product-136972,9,73,71,28,29,78,80
65658,product-213083,9,23,57,35,19,24,90
65659,product-51045,9,20,49,21,23,41,89
65660,product-32004,9,10,57,49,33,80,87
65661,product-162873,9,11,47,19,33,20,87
65662,product-162872,9,94,47,26,37,19,81
65663,product-162871,9,87,47,24,39,19,80
65664,product-339361,9,92,68,0,22,10,81
65665,product-18554,9,21,49,25,28,48,90
65666,product-242587,9,19,39,2,22,19,89
65667,product-242585,9,23,53,42,57,12,90
65668,product-304303,9,27,67,11,23,42,91
65669,product-242582,9,31,53,48,59,10,91
65670,product-390581,9,35,42,11,21,22,91
65671,product-50892,9,35,60,0,22,43,91
65672,product-304309,9,42,68,4,24,44,90
65673,product-126102,9,79,68,15,28,62,80
65674,product-390584,9,42,41,9,24,21,90
65675,product-50883,9,12,33,10,23,8,87
65676,product-126103,9,76,68,17,28,63,81
65677,product-50879,9,24,34,11,21,11,90
65678,product-339373,9,69,66,14,25,8,81
65679,product-314674,9,15,61,37,26,11,88
65680,product-242540,9,20,36,33,39,10,89
65681,product-126109,9,57,69,29,31,65,85
65682,product-126111,9,57,69,33,31,66,85
65683,product-304327,9,77,74,15,27,49,81
65684,product-304328,9,75,74,15,26,49,80
65685,product-18555,9,18,49,24,28,48,89
65686,product-2821,9,25,24,0,22,19,91
65687,product-213250,9,98,52,27,34,17,83
65688,product-213251,9,99,52,27,35,16,83
65689,product-242589,9,81,39,2,22,20,80
65690,product-18553,9,19,50,26,29,48,89
65691,product-242630,9,93,63,7,22,35,81
65692,product-388,9,39,55,0,22,67,90
65693,product-50974,9,12,54,2,22,66,87
65694,product-21671,9,31,60,15,24,93,91
65695,product-50969,9,27,55,0,22,68,91
65696,product-213131,9,92,60,9,22,46,81
65697,product-50962,9,48,56,5,23,73,88
65698,product-50956,9,25,58,14,25,76,91
65699,product-126075,9,23,54,16,24,14,90
65700,product-106482,9,61,66,50,28,85,84
65701,product-50950,9,18,60,34,32,80,89
65702,product-242658,9,51,65,24,28,22,87
65703,product-390531,9,37,41,11,24,20,91
65704,product-242657,9,56,65,22,27,22,86
65705,product-126025,9,30,58,22,28,35,91
65706,product-242652,9,61,64,14,25,24,84
65707,product-126081,9,21,53,7,22,12,90
65708,product-96512,9,15,42,2,23,21,88
65709,product-242643,9,68,63,11,24,26,81
65710,product-152611,9,11,55,42,42,18,87
65711,product-50919,9,22,53,5,23,55,90
65712,product-390541,9,29,40,12,23,16,91
65713,product-126090,9,18,51,20,17,8,89
65714,product-96519,9,53,41,14,24,18,87
65715,product-126091,9,24,51,22,17,7,91
65716,product-5183,9,96,74,57,27,11,82
65717,product-136952,9,68,68,14,21,85,82
65718,product-136950,9,68,67,17,21,86,81
65719,product-242650,9,65,64,12,25,24,82
65720,product-242704,9,85,76,22,26,23,80
65721,product-339339,9,88,66,11,24,8,81
65722,product-242709,9,98,77,30,28,26,83
65723,product-51320,9,37,46,14,24,32,91
65724,product-51319,9,41,46,14,24,32,90
65725,product-51317,9,61,46,12,25,33,84
65726,product-51316,9,59,46,11,25,33,85
65727,product-125931,9,14,68,33,26,81,88
65728,product-51308,9,63,46,6,23,35,83
65729,product-21712,9,91,55,31,39,69,81
65730,product-21711,9,88,55,25,39,70,81
65731,product-152514,9,95,75,32,32,49,82
65732,product-125943,9,23,67,19,24,77,90
65733,product-242877,9,99,33,0,22,17,83
65734,product-137050,9,84,65,9,25,44,80
65735,product-51282,9,34,49,23,23,41,91
65736,product-323087,9,71,62,33,27,6,81
65737,product-96373,9,16,63,22,26,71,89
65738,product-51265,9,90,50,8,24,46,81
65739,product-125955,9,57,66,10,23,70,85
65740,product-51260,9,21,50,0,22,49,90
65741,product-51259,9,22,50,0,22,50,90
65742,product-390428,9,25,42,10,22,21,90
65743,product-51256,9,32,51,0,22,51,91
65744,product-408,9,22,44,19,24,19,90
65745,product-212888,9,98,52,28,33,17,82
65746,product-51248,9,44,51,2,23,53,89
65747,product-96382,9,96,61,13,26,65,82
65748,product-51323,9,48,45,18,23,30,88
65749,product-125926,9,88,67,36,30,85,80
65750,product-152503,9,88,72,39,25,52,81
65751,product-348719,9,89,70,29,29,7,80
65752,product-348752,9,41,70,21,34,11,89
65753,product-348750,9,88,70,27,34,12,80
65754,product-137068,9,88,61,0,22,28,81
65755,product-348749,9,23,70,29,34,13,90
65756,product-163069,9,11,54,0,22,20,87
65757,product-51371,9,34,57,2,22,46,91
65758,product-152486,9,75,74,4,22,73,81
65759,product-31951,9,19,67,27,29,64,89
65760,product-243007,9,79,63,6,23,33,80
65761,product-152487,9,71,74,4,22,73,81
65762,product-137061,9,98,64,10,23,36,82
65763,product-243000,9,99,63,2,23,32,83
65764,product-323090,9,18,62,32,27,5,89
65765,product-106567,9,48,52,16,28,42,88
65766,product-242997,9,84,63,9,22,31,80
65767,product-51350,9,13,34,15,22,10,87
65768,product-125912,9,56,70,37,32,67,86
65769,product-152501,9,19,70,2,22,58,89
65770,product-106561,9,41,51,21,25,44,90
65771,product-15502,9,90,50,18,34,52,81
65772,product-18538,9,18,51,38,28,54,89
65773,product-242991,9,75,62,21,19,29,81
65774,product-9530,9,95,74,0,22,21,81
65775,product-163050,9,57,55,20,24,26,85
65776,product-163049,9,68,55,22,24,27,81
65777,product-348723,9,99,71,37,33,8,83
65778,product-51354,9,32,34,12,25,7,91
65779,product-390598,9,14,39,14,22,16,88
65780,product-125962,9,32,65,8,23,67,91
65781,product-51239,9,43,53,9,24,57,89
65782,product-314771,9,73,70,21,31,39,80
65783,product-212984,9,52,76,30,26,56,87
65784,product-137018,9,36,60,6,22,60,91
65785,product-162979,9,19,49,24,25,12,89
65786,product-51157,9,81,55,13,22,52,80
65787,product-125996,9,30,61,4,21,54,91
65788,product-212995,9,28,60,4,22,48,91
65789,product-213000,9,97,60,2,22,46,82
65790,product-125998,9,39,61,4,22,54,90
65791,product-213002,9,87,60,6,24,46,80
65792,product-21690,9,35,55,18,26,82,91
65793,product-348697,9,90,68,30,34,3,81
65794,product-137017,9,35,61,5,22,60,91
65795,product-137016,9,33,61,4,22,61,91
65796,product-106529,9,26,57,22,29,61,91
65797,product-51127,9,28,64,8,24,40,91
65798,product-96421,9,13,55,24,31,47,87
65799,product-51124,9,93,33,11,23,8,81
65800,product-96423,9,26,55,28,31,47,91
65801,product-323097,9,15,60,36,22,3,88
65802,product-304129,9,32,67,30,30,8,91
65803,product-242726,9,20,78,26,30,38,89
65804,product-126020,9,95,59,30,27,38,82
65805,product-5186,9,52,77,61,48,19,87
65806,product-304131,9,27,67,28,29,8,91
65807,product-242795,9,22,59,0,22,35,90
65808,product-125992,9,37,62,2,22,56,91
65809,product-242797,9,11,59,3,22,35,87
65810,product-51176,9,79,54,26,27,77,80
65811,product-51237,9,42,53,7,24,57,90
65812,product-51236,9,48,53,6,24,58,89
65813,product-137026,9,14,60,12,23,54,88
65814,product-137023,9,89,60,0,22,58,80
65815,product-390438,9,14,40,14,22,17,88
65816,product-212915,9,82,49,54,37,1,80
65817,product-125976,9,35,63,5,22,62,91
65818,product-304127,9,28,67,33,31,9,91
65819,product-242847,9,46,37,2,22,30,89
65820,product-242846,9,32,37,0,22,30,91
65821,product-2829,9,23,22,0,22,2,90
65822,product-212927,9,11,44,29,27,2,87
65823,product-212892,9,10,52,30,31,14,87
65824,product-51207,9,27,56,6,22,74,91
65825,product-212932,9,15,43,15,25,3,88
65826,product-106534,9,52,57,19,28,59,87
65827,product-212940,9,28,41,5,23,2,91
65828,product-125982,9,41,63,2,22,60,89
65829,product-212942,9,36,41,2,22,1,91
65830,product-212943,9,38,41,2,22,1,91
65831,product-212944,9,44,41,0,22,1,89
65832,product-242819,9,98,48,14,29,31,82
65833,product-125985,9,45,63,2,22,59,89
65834,product-125986,9,40,62,2,22,58,91
65835,product-18543,9,40,50,33,27,52,90
65836,product-51177,9,72,54,28,27,78,81
65837,product-212931,9,22,43,18,26,3,89
65838,product-216510,9,88,35,26,34,10,80
65839,product-49779,9,14,49,13,25,39,88
65840,product-11966,9,30,42,11,27,27,91
65841,product-215676,9,67,33,13,27,13,82
65842,product-11805,9,41,44,7,24,34,90
65843,product-326777,9,12,64,29,32,3,87
65844,product-391952,9,21,39,15,34,19,90
65845,product-347771,9,12,55,20,31,11,87
65846,product-48364,9,14,46,18,25,29,88
65847,product-48362,9,14,46,21,25,29,88
65848,product-127149,9,14,61,3,22,53,88
65849,product-215702,9,22,61,0,22,51,90
65850,product-48351,9,35,48,20,25,32,91
65851,product-11801,9,35,45,15,26,36,91
65852,product-48344,9,51,48,13,25,34,87
65853,product-48336,9,10,48,8,22,36,86
65854,product-32474,9,57,56,34,30,77,85
65855,product-32475,9,54,56,35,30,78,86
65856,product-391967,9,52,24,0,22,3,87
65857,product-240143,9,89,55,11,25,28,81
65858,product-323423,9,12,60,37,23,3,87
65859,product-4497,9,13,49,4,22,24,87
65860,product-326769,9,96,63,24,28,6,82
65861,product-240091,9,95,63,26,26,15,81
65862,product-215751,9,26,75,25,32,30,91
65863,product-215752,9,27,75,24,32,30,91
65864,product-97555,9,18,42,0,22,21,89
65865,product-48303,9,32,53,25,31,47,91
65866,product-106046,9,65,60,41,34,86,82
65867,product-48301,9,42,53,26,29,48,90
65868,product-153078,9,99,55,34,36,20,83
65869,product-48387,9,29,35,11,25,12,91
65870,product-305394,9,44,76,24,31,19,89
65871,product-127107,9,16,65,4,22,69,88
65872,product-240278,9,47,79,2,22,43,89
65873,product-97498,9,23,51,25,31,35,90
65874,product-127116,9,20,64,10,22,65,89
65875,product-127117,9,20,64,11,22,65,89
65876,product-314185,9,36,64,0,22,20,91
65877,product-240226,9,63,36,13,27,17,83
65878,product-240225,9,68,36,11,27,18,81
65879,product-136291,9,11,63,3,22,35,87
65880,product-26374,9,48,56,10,25,78,88
65881,product-26373,9,56,56,9,25,77,85
65882,product-127126,9,20,63,15,23,61,89
65883,product-48430,9,43,63,6,24,45,90
65884,product-127127,9,20,63,15,22,61,89
65885,product-215623,9,22,41,17,24,4,89
65886,product-14913,9,38,51,2,23,73,90
65887,product-11812,9,12,43,9,24,28,87
65888,product-215639,9,17,40,3,23,1,89
65889,product-127130,9,22,62,15,21,60,90
65890,product-48404,9,12,67,9,25,40,87
65891,product-3861,9,56,31,31,37,12,85
65892,product-48396,9,32,33,11,22,8,91
65893,product-127137,9,25,62,10,23,57,90
65894,product-136275,9,98,64,11,25,42,82
65895,product-153077,9,96,56,40,39,19,82
65896,product-127167,9,86,58,24,24,40,80
65897,product-48294,9,56,53,28,26,51,86
65898,product-127170,9,75,59,20,26,39,81
65899,product-97581,9,21,63,11,24,42,90
65900,product-32489,9,85,57,40,40,81,80
65901,product-136247,9,10,60,6,22,53,87
65902,product-48234,9,60,59,60,28,81,84
65903,product-136246,9,11,60,5,22,54,87
65904,product-240026,9,38,63,21,22,34,90
65905,product-127188,9,78,56,0,22,34,80
65906,product-161674,9,38,43,0,22,17,91
65907,product-215824,9,71,60,12,27,44,81
65908,product-215826,9,71,61,15,27,45,81
65909,product-347754,9,27,68,28,24,23,91
65910,product-215837,9,15,61,26,25,44,88
65911,product-323447,9,61,49,9,25,8,84
65912,product-5109,9,15,43,0,22,33,88
65913,product-106018,9,26,55,2,22,73,90
65914,product-48210,9,30,54,27,26,57,91
65915,product-347748,9,59,69,40,27,23,85
65916,product-215846,9,80,60,29,31,37,80
65917,product-106017,9,30,55,4,23,73,91
65918,product-215857,9,29,59,24,31,32,91
65919,product-136220,9,31,64,5,21,64,91
65920,product-161650,9,23,53,0,22,20,90
65921,product-161649,9,30,53,2,23,20,91
65922,product-106010,9,20,56,13,24,70,89
65923,product-48187,9,21,60,15,20,48,90
65924,product-48240,9,23,59,49,28,78,90
65925,product-240029,9,33,62,22,20,35,91
65926,product-161677,9,20,43,0,22,18,89
65927,product-240032,9,89,62,29,20,32,80
65928,product-48291,9,57,52,28,26,52,85
65929,product-314148,9,29,77,5,22,33,91
65930,product-326768,9,98,63,24,27,6,83
65931,product-48288,9,26,53,30,27,53,90
65932,product-127173,9,32,59,17,26,38,91
65933,product-127174,9,34,59,15,26,38,91
65934,product-48281,9,37,53,30,22,56,91
65935,product-9733,9,22,42,4,24,37,90
65936,product-106025,9,44,56,6,24,76,89
65937,product-240041,9,23,63,24,23,30,90
65938,product-240040,9,10,63,24,24,30,86
65939,product-127175,9,35,58,14,27,38,91
65940,product-97493,9,90,51,18,30,37,80
65941,product-127176,9,35,58,14,26,37,91
65942,product-136254,9,89,59,2,23,50,80
65943,product-215790,9,99,58,19,23,21,83
65944,product-48262,9,37,56,24,22,65,91
65945,product-32486,9,26,56,46,38,80,90
65946,product-48257,9,10,57,19,25,68,87
65947,product-48256,9,82,57,19,24,69,80
65948,product-136250,9,14,59,5,22,52,88
65949,product-136249,9,14,59,6,23,52,88
65950,product-48251,9,28,57,27,24,73,91
65951,product-347756,9,22,67,24,23,23,90
65952,product-25108,9,35,61,52,18,87,91
65953,product-97579,9,15,63,11,25,41,88
65954,product-305594,9,54,66,7,23,40,86
65955,product-153112,9,31,55,34,36,21,91
65956,product-240372,9,81,61,20,16,28,80
65957,product-11818,9,24,42,9,26,26,90
65958,product-136354,9,66,72,26,35,71,82
65959,product-97428,9,11,57,13,21,57,87
65960,product-136353,9,69,72,24,35,71,81
65961,product-97429,9,95,57,11,20,56,82
65962,product-240456,9,24,76,18,25,37,91
65963,product-106090,9,19,61,23,21,69,89
65964,product-97434,9,92,57,3,22,55,81
65965,product-326832,9,85,62,3,23,17,80
65966,product-97435,9,95,57,2,23,55,82
65967,product-32427,9,40,68,34,28,62,91
65968,product-48628,9,35,35,10,26,13,91
65969,product-240451,9,20,77,26,29,36,89
65970,product-11837,9,19,39,0,22,15,89
65971,product-97437,9,12,57,2,22,54,87
65972,product-323389,9,22,61,8,24,15,89
65973,product-240450,9,19,77,28,29,36,89
65974,product-25100,9,52,60,39,15,86,87
65975,product-127043,9,57,69,47,39,68,85
65976,product-240439,9,15,67,53,37,19,88
65977,product-48605,9,11,46,23,26,30,87
65978,product-25101,9,54,60,41,15,86,87
65979,product-48601,9,38,47,27,25,31,91
65980,product-127045,9,48,70,43,40,69,88
65981,product-127046,9,39,69,41,39,69,90
65982,product-240424,9,11,67,45,35,21,87
65983,product-215348,9,15,75,21,32,29,88
65984,product-127047,9,36,69,39,39,69,91
65985,product-48644,9,42,68,15,25,39,90
65986,product-136355,9,64,72,28,35,72,83
65987,product-32414,9,68,69,60,31,58,81
65988,product-215268,9,11,30,0,22,12,87
65989,product-215275,9,91,33,11,27,14,81
65990,product-153031,9,38,61,21,24,19,90
65991,product-339722,9,45,64,52,16,8,89
65992,product-326841,9,98,63,15,25,14,83
65993,product-3871,9,99,23,4,23,4,83
65994,product-391619,9,76,27,4,23,7,80
65995,product-127003,9,11,57,0,22,25,87
65996,product-326840,9,94,63,15,25,14,81
65997,product-240569,9,41,34,3,22,19,90
65998,product-97402,9,91,61,7,24,68,81
65999,product-136359,9,63,72,37,36,73,83
66000,product-32417,9,52,69,54,31,59,87
66001,product-127009,9,14,56,11,22,23,88
66002,product-48677,9,21,59,19,20,49,90
66003,product-97412,9,13,59,29,31,64,88
66004,product-215306,9,98,61,0,22,49,83
66005,product-136358,9,59,72,34,35,73,85
66006,product-127017,9,12,55,14,22,15,87
66007,product-97420,9,71,58,20,24,59,81
66008,product-305376,9,52,62,26,25,12,87
66009,product-127021,9,20,54,7,24,13,89
66010,product-97424,9,31,58,15,22,58,91
66011,product-127024,9,20,54,2,23,12,89
66012,product-97426,9,23,57,14,21,58,90
66013,product-215420,9,80,61,16,27,45,80
66014,product-215421,9,83,61,18,28,45,80
66015,product-32431,9,41,67,26,29,63,89
66016,product-127078,9,69,68,40,31,84,81
66017,product-331,9,32,53,11,22,55,91
66018,product-97472,9,19,52,13,25,43,89
66019,product-48518,9,19,55,28,25,59,89
66020,product-136324,9,11,56,38,25,13,87
66021,product-136321,9,13,58,41,29,17,88
66022,product-3651,9,11,28,43,35,9,87
66023,product-215498,9,21,55,2,22,15,90
66024,product-215499,9,21,55,2,22,15,90
66025,product-26384,9,66,57,11,24,80,83
66026,product-48507,9,62,56,24,22,63,84
66027,product-323395,9,78,60,3,23,13,80
66028,product-106072,9,89,64,19,28,74,81
66029,product-32451,9,54,53,8,23,73,86
66030,product-48500,9,22,57,18,24,67,90
66031,product-106070,9,94,64,15,25,74,81
66032,product-48493,9,85,57,24,24,73,80
66033,product-215507,9,36,54,0,22,15,91
66034,product-48485,9,16,58,36,26,76,89
66035,product-240381,9,89,63,14,23,32,80
66036,product-48478,9,23,59,48,28,79,90
66037,product-127094,9,25,67,19,24,77,90
