ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
3194,customer-132888,0,59,12,17,22,65,87,85,50
3195,customer-132887,0,59,17,20,22,66,91,84,45
3196,customer-71899,0,59,4,12,22,45,84,88,57
3197,customer-132048,0,59,21,14,22,47,91,88,49
3198,customer-132049,0,59,96,9,22,47,82,91,63
3199,customer-457233,0,59,59,35,22,23,76,100,73
3200,customer-132181,0,59,7,33,22,65,80,74,43
3201,customer-389345,0,59,19,21,22,21,92,83,43
3202,customer-389344,0,59,16,26,22,20,91,80,39
3203,customer-202004,0,59,22,6,22,23,89,91,56
3204,customer-202005,0,59,24,6,22,23,89,92,56
3205,customer-184336,0,59,19,11,22,48,90,89,52
3206,customer-184335,0,59,24,12,22,49,91,89,50
3207,customer-201752,0,59,31,6,22,22,89,93,56
3208,customer-201751,0,59,34,8,22,22,90,93,56
3209,customer-201750,0,59,35,8,22,22,90,93,56
3210,customer-31592,0,59,24,20,22,73,94,85,42
3211,customer-463901,0,59,73,35,22,31,61,96,88
3212,customer-157896,0,59,93,6,22,65,83,92,64
3213,customer-463622,0,59,72,33,22,31,64,97,86
3214,customer-157381,0,59,36,8,22,65,90,93,57
3215,customer-201503,0,59,34,11,22,21,91,93,54
3216,customer-201504,0,59,29,11,22,21,91,91,52
3217,customer-201505,0,59,24,8,22,21,90,91,54
3218,customer-460839,0,59,59,20,22,29,82,99,70
3219,customer-390011,0,59,16,32,22,20,90,75,34
3220,customer-461130,0,59,61,20,22,28,81,99,71
3221,customer-461131,0,59,60,18,22,28,81,99,70
3222,customer-461132,0,59,58,20,22,29,83,99,69
3223,customer-461576,0,59,94,20,22,1,75,87,67
3224,customer-161747,0,59,9,8,22,58,86,90,57
3225,customer-262687,0,59,46,15,22,34,90,96,57
3226,customer-262686,0,59,45,15,22,34,91,96,57
3227,customer-262682,0,59,34,6,22,36,90,93,56
3228,customer-262681,0,59,32,6,22,36,89,93,56
3229,customer-323055,0,59,6,9,22,30,85,89,58
3230,customer-323056,0,59,3,11,22,30,84,89,59
3231,customer-262215,0,59,46,14,22,34,90,96,58
3232,customer-262209,0,59,36,8,22,36,90,93,57
3233,customer-262216,0,59,50,14,22,33,88,97,61
3234,customer-120437,0,59,22,18,22,52,93,86,44
3235,customer-492681,0,59,16,30,22,15,91,76,34
3236,customer-263633,0,59,34,9,22,36,91,93,54
3237,customer-263637,0,59,40,12,22,34,91,94,55
3238,customer-263636,0,59,38,12,22,35,92,93,53
3239,customer-263635,0,59,35,12,22,35,92,93,52
3240,customer-263634,0,59,33,12,22,36,92,92,52
3241,customer-322353,0,59,4,11,22,30,84,89,59
3242,customer-263159,0,59,43,14,22,34,91,95,56
3243,customer-263156,0,59,35,11,22,36,91,93,54
3244,customer-263155,0,59,34,8,22,36,90,93,55
3245,customer-119363,0,59,18,11,22,54,89,89,52
3246,customer-119362,0,59,72,6,22,54,83,95,67
3247,customer-161992,0,59,5,9,22,58,85,90,59
3248,customer-496545,0,59,99,20,22,17,78,85,61
3249,customer-161991,0,59,7,8,22,59,85,91,59
3250,customer-498097,0,59,97,17,22,36,79,87,63
3251,customer-498098,0,59,97,15,22,36,80,88,63
3252,customer-119003,0,59,24,20,22,54,94,86,43
3253,customer-498543,0,59,100,24,22,37,76,82,59
3254,customer-498568,0,59,98,15,22,36,80,88,62
3255,customer-498073,0,59,96,24,22,36,74,83,64
3256,customer-497628,0,59,96,17,22,36,78,88,65
3257,customer-498072,0,59,0,29,22,36,74,79,58
3258,customer-120078,0,59,31,18,22,52,94,89,46
3259,customer-120079,0,59,23,14,22,53,92,89,49
3260,customer-261742,0,59,51,12,22,33,88,97,61
3261,customer-261741,0,59,51,12,22,33,88,96,61
3262,customer-120080,0,59,92,15,22,53,78,90,67
3263,customer-495597,0,59,0,20,22,17,79,85,60
3264,customer-495598,0,59,98,20,22,16,78,85,61
3265,customer-496068,0,59,99,20,22,17,78,85,61
3266,customer-119722,0,59,6,5,22,53,85,91,60
3267,customer-119723,0,59,88,14,22,54,78,92,69
3268,customer-32721,0,59,16,30,22,72,91,77,35
3269,customer-32722,0,59,19,26,22,72,93,81,38
3270,customer-479238,0,59,22,27,22,16,95,81,34
3271,customer-469070,0,60,59,15,22,39,83,98,69
3272,customer-469069,0,60,59,17,22,39,83,98,69
3273,customer-469068,0,60,59,18,22,39,82,99,69
3274,customer-387477,0,60,79,5,22,28,83,94,66
3275,customer-387476,0,60,83,6,22,29,83,94,66
3276,customer-387475,0,60,79,11,22,29,79,94,70
3277,customer-469390,0,60,64,15,22,38,80,98,72
3278,customer-469391,0,60,64,15,22,38,81,98,71
3279,customer-469392,0,60,63,14,22,39,81,98,70
3280,customer-31966,0,60,18,30,22,72,93,76,32
3281,customer-387381,0,60,10,11,22,20,87,88,55
3282,customer-387380,0,60,9,15,22,20,86,86,53
3283,customer-387379,0,60,6,18,22,20,83,85,54
3284,customer-466157,0,60,75,33,22,32,63,95,86
3285,customer-465842,0,60,77,35,22,32,59,93,88
3286,customer-202256,0,60,18,24,22,24,91,81,40
3287,customer-202257,0,60,17,18,22,24,90,85,46
3288,customer-467796,0,60,55,29,22,34,83,100,67
3289,customer-467797,0,60,55,30,22,34,83,99,66
3290,customer-388026,0,60,8,18,22,20,85,84,52
3291,customer-388027,0,60,2,15,22,20,82,86,58
3292,customer-468114,0,60,55,27,22,35,83,99,67
3293,customer-466481,0,60,72,30,22,32,67,97,84
3294,customer-466482,0,60,70,29,22,32,69,98,83
3295,customer-466809,0,60,67,27,22,32,72,99,80
3296,customer-466810,0,60,64,29,22,32,73,100,79
3297,customer-467473,0,60,58,27,22,33,80,100,71
3298,customer-467474,0,60,56,29,22,33,81,100,69
3299,customer-467475,0,60,56,32,22,34,81,100,68
3300,customer-467144,0,60,60,29,22,33,78,100,74
3301,customer-388114,0,60,61,6,22,28,85,96,65
3302,customer-467143,0,60,62,27,22,32,76,100,76
3303,customer-388113,0,60,58,3,22,28,85,95,63
3304,customer-159593,0,60,91,11,22,67,80,91,66
3305,customer-385442,0,60,49,8,22,21,87,95,61
3306,customer-385441,0,60,34,8,22,21,90,93,56
3307,customer-159589,0,60,24,9,22,68,91,90,52
3308,customer-159590,0,60,18,3,22,68,87,92,59
3309,customer-384807,0,60,43,8,22,22,89,94,59
3310,customer-160053,0,60,9,9,22,69,86,90,57
3311,customer-384806,0,60,34,8,22,22,90,93,56
3312,customer-384805,0,60,27,9,22,22,91,91,53
3313,customer-159822,0,60,12,12,22,68,88,87,53
3314,customer-384955,0,60,77,15,22,23,75,95,75
3315,customer-159825,0,60,96,6,22,67,83,92,63
3316,customer-159826,0,60,86,9,22,67,80,93,68
3317,customer-159821,0,60,13,12,22,69,88,88,53
3318,customer-386726,0,60,10,6,22,20,86,91,58
3319,customer-386725,0,60,6,9,22,20,85,89,58
3320,customer-386844,0,60,81,14,22,29,77,94,72
3321,customer-386843,0,60,83,14,22,29,76,93,72
3322,customer-386842,0,60,80,15,22,30,76,94,74
3323,customer-159118,0,60,18,11,22,67,89,89,52
3324,customer-159119,0,60,5,11,22,67,84,89,58
3325,customer-159120,0,60,97,17,22,66,79,87,63
3326,customer-159360,0,60,97,11,22,67,82,90,63
3327,customer-386078,0,60,51,5,22,21,87,95,62
3328,customer-159357,0,60,39,8,22,68,90,94,57
3329,customer-159358,0,60,29,5,22,68,89,93,57
3330,customer-386077,0,60,25,3,22,21,88,93,58
3331,customer-269973,0,60,2,29,22,10,77,78,54
3332,customer-270507,0,60,3,27,22,10,79,80,53
3333,customer-390680,0,60,14,30,22,19,89,76,37
3334,customer-390679,0,60,14,24,22,19,89,81,43
3335,customer-315471,0,60,11,23,22,22,87,81,46
3336,customer-184598,0,60,26,17,22,49,94,88,45
3337,customer-455554,0,60,16,2,22,14,87,93,60
3338,customer-455555,0,60,77,3,22,14,84,94,65
3339,customer-314777,0,60,11,23,22,22,86,81,46
3340,customer-314778,0,60,11,23,22,22,87,81,46
3341,customer-455953,0,60,84,3,22,14,84,94,63
3342,customer-455085,0,60,8,15,22,9,85,86,54
3343,customer-455086,0,60,4,14,22,9,83,87,57
3344,customer-455087,0,60,98,14,22,9,80,89,63
3345,customer-455158,0,60,12,2,22,14,86,93,60
3346,customer-132752,0,60,26,15,22,46,93,89,47
3347,customer-314779,0,60,6,20,22,22,83,83,53
3348,customer-456851,0,60,61,39,22,24,71,100,78
3349,customer-456736,0,60,88,8,22,15,81,93,67
3350,customer-31209,0,60,17,30,22,72,91,77,35
3351,customer-31210,0,60,21,20,22,73,93,85,43
3352,customer-457130,0,60,92,12,22,15,80,91,66
3353,customer-132401,0,60,22,23,22,46,94,83,39
3354,customer-132400,0,60,28,20,22,46,95,87,43
3355,customer-456339,0,60,96,3,22,15,85,93,62
3356,customer-456340,0,60,79,6,22,14,82,94,67
3357,customer-132402,0,60,6,15,22,47,84,86,56
3358,customer-314780,0,60,6,21,22,22,83,83,52
3359,customer-456456,0,60,67,29,22,24,71,99,81
3360,customer-202003,0,60,20,8,22,23,89,91,55
3361,customer-463222,0,60,79,14,22,3,77,95,72
3362,customer-462953,0,60,75,12,22,2,79,96,72
3363,customer-462413,0,60,80,11,22,2,79,94,70
3364,customer-462683,0,60,74,11,22,2,80,96,70
3365,customer-31591,0,60,19,32,22,72,93,76,31
3366,customer-388765,0,60,87,9,22,28,80,93,68
3367,customer-464052,0,60,89,20,22,4,74,89,70
3368,customer-388764,0,60,89,6,22,28,82,93,65
3369,customer-388677,0,60,99,14,22,20,81,88,61
3370,customer-388676,0,60,97,17,22,20,79,87,63
3371,customer-388675,0,60,2,18,22,19,81,85,58
3372,customer-464333,0,60,91,21,22,4,73,88,70
3373,customer-463623,0,60,73,33,22,32,63,96,86
3374,customer-463624,0,60,75,32,22,32,64,95,86
3375,customer-463494,0,60,83,15,22,3,76,93,73
3376,customer-463769,0,60,87,17,22,3,74,91,72
3377,customer-460541,0,60,55,17,22,29,85,98,66
3378,customer-460542,0,60,60,17,22,30,82,99,69
3379,customer-460840,0,60,57,18,22,29,83,99,68
3380,customer-460246,0,60,58,15,22,30,83,98,68
3381,customer-461861,0,60,91,17,22,1,76,89,68
3382,customer-462143,0,60,88,12,22,1,78,92,69
3383,customer-462144,0,60,88,14,22,2,77,92,70
3384,customer-390010,0,60,14,32,22,20,89,75,36
3385,customer-493189,0,60,12,23,22,16,87,81,45
3386,customer-120436,0,60,23,26,22,51,95,82,37
3387,customer-262208,0,60,31,11,22,37,91,92,52
3388,customer-120801,0,60,18,24,22,51,92,81,39
3389,customer-121168,0,60,15,17,22,51,89,85,47
3390,customer-121167,0,60,21,20,22,51,93,85,43
3391,customer-497022,0,60,0,20,22,18,79,85,60
3392,customer-497501,0,60,1,18,22,18,80,85,59
3393,customer-497502,0,60,99,18,22,18,79,86,61
3394,customer-260812,0,60,52,11,22,32,87,96,63
3395,customer-260802,0,60,39,9,22,37,90,94,56
3396,customer-260801,0,60,34,11,22,37,91,93,54
3397,customer-260353,0,60,38,11,22,37,91,93,54
3398,customer-260364,0,60,54,11,22,32,86,97,64
3399,customer-497974,0,60,0,17,22,19,80,86,60
3400,customer-120077,0,60,32,20,22,52,96,89,43
3401,customer-261733,0,60,35,11,22,37,91,93,54
3402,customer-493681,0,60,4,23,22,16,81,81,53
3403,customer-494163,0,60,1,29,22,17,75,79,57
3404,customer-261266,0,60,38,11,22,37,91,93,55
3405,customer-261275,0,60,52,11,22,33,87,97,62
3406,customer-261276,0,60,51,12,22,32,88,96,61
3407,customer-382708,0,60,28,17,22,31,94,88,45
3408,customer-387478,0,61,67,8,22,28,83,96,67
3409,customer-32026,0,61,51,14,22,86,87,97,62
3410,customer-32027,0,61,64,14,22,87,81,98,70
3411,customer-468440,0,61,54,27,22,40,85,99,65
3412,customer-468441,0,61,53,26,22,40,86,99,63
3413,customer-468442,0,61,51,26,22,41,87,98,61
3414,customer-468749,0,61,56,21,22,39,84,99,67
3415,customer-468750,0,61,56,20,22,40,84,99,67
3416,customer-271560,0,61,5,21,22,11,82,82,53
3417,customer-272082,0,61,4,20,22,12,82,83,55
3418,customer-464872,0,61,93,23,22,5,73,86,68
3419,customer-464873,0,61,92,23,22,5,72,87,69
3420,customer-202253,0,61,20,27,22,25,93,80,35
3421,customer-464605,0,61,92,21,22,5,73,87,69
3422,customer-202254,0,61,17,24,22,25,91,81,41
3423,customer-202255,0,61,16,21,22,25,91,82,43
3424,customer-467815,0,61,43,86,22,42,79,65,0
3425,customer-467494,0,61,26,74,22,42,93,46,0
3426,customer-467165,0,61,29,86,22,42,90,0,0
3427,customer-467166,0,61,69,17,22,43,77,98,0
3428,customer-202517,0,61,18,24,22,26,92,81,39
3429,customer-32400,0,61,50,9,22,86,87,96,61
3430,customer-385589,0,61,72,18,22,23,76,97,76
3431,customer-385588,0,61,79,14,22,23,76,95,73
3432,customer-32401,0,61,62,8,22,86,84,96,67
3433,customer-384956,0,61,69,23,22,23,74,98,78
3434,customer-271040,0,61,5,23,22,11,81,81,53
3435,customer-386221,0,61,74,17,22,22,75,96,76
3436,customer-386220,0,61,80,14,22,23,77,94,72
3437,customer-386219,0,61,84,15,22,23,76,93,72
3438,customer-457873,0,61,92,15,22,16,77,89,67
3439,customer-391435,0,61,85,9,22,28,80,93,69
3440,customer-391434,0,61,1,9,22,28,83,90,61
3441,customer-457872,0,61,95,14,22,16,80,90,65
3442,customer-458223,0,61,92,12,22,16,79,90,66
3443,customer-390763,0,61,89,8,22,28,81,93,66
3444,customer-459315,0,61,59,15,22,31,83,98,68
3445,customer-459316,0,61,63,15,22,31,81,98,71
3446,customer-390678,0,61,12,17,22,19,88,85,50
3447,customer-390677,0,61,10,9,22,19,87,89,56
3448,customer-459640,0,61,62,14,22,31,82,98,69
3449,customer-459221,0,61,90,8,22,17,82,93,65
3450,customer-315469,0,61,99,11,22,23,83,89,61
3451,customer-315470,0,61,9,18,22,23,86,84,51
3452,customer-458561,0,61,91,12,22,16,79,91,67
3453,customer-315466,0,61,16,15,22,22,90,87,49
3454,customer-315467,0,61,16,18,22,22,90,85,46
3455,customer-315468,0,61,6,9,22,23,85,89,58
3456,customer-458890,0,61,93,9,22,17,81,91,65
3457,customer-458891,0,61,90,11,22,17,80,92,67
3458,customer-458987,0,61,59,15,22,32,83,98,68
3459,customer-458988,0,61,62,12,22,32,83,98,69
3460,customer-455676,0,61,65,20,22,25,78,99,75
3461,customer-456071,0,61,71,24,22,24,71,98,81
3462,customer-456072,0,61,72,14,22,25,78,96,74
3463,customer-455872,0,61,91,8,22,11,81,92,65
3464,customer-455873,0,61,92,9,22,11,81,92,65
3465,customer-455079,0,61,95,8,22,11,83,91,63
3466,customer-455080,0,61,1,9,22,11,83,90,61
3467,customer-455084,0,61,8,15,22,10,85,86,55
3468,customer-455472,0,61,29,9,22,13,91,91,53
3469,customer-455474,0,61,39,5,22,12,88,94,59
3470,customer-455475,0,61,95,2,22,12,85,93,62
3471,customer-455476,0,61,93,6,22,11,83,92,64
3472,customer-455477,0,61,91,9,22,11,81,92,65
3473,customer-455473,0,61,33,9,22,12,91,93,54
3474,customer-392105,0,61,92,15,22,28,77,90,67
3475,customer-457042,0,61,5,14,22,12,84,87,57
3476,customer-457043,0,61,1,17,22,12,81,87,59
3477,customer-457044,0,61,97,18,22,12,78,87,63
3478,customer-456652,0,61,92,15,22,11,77,89,67
3479,customer-456651,0,61,98,12,22,12,81,89,62
3480,customer-456258,0,61,92,12,22,12,79,91,67
3481,customer-456259,0,61,93,14,22,11,79,90,66
3482,customer-456457,0,61,73,33,22,24,63,96,87
3483,customer-389338,0,61,3,12,22,19,83,88,59
3484,customer-389337,0,61,1,11,22,19,83,89,60
3485,customer-389339,0,61,5,15,22,19,83,86,57
3486,customer-389424,0,61,83,9,22,28,80,94,68
3487,customer-463625,0,61,76,29,22,33,65,95,84
3488,customer-463626,0,61,78,26,22,33,67,94,81
3489,customer-459947,0,61,64,12,22,31,82,97,69
3490,customer-459946,0,61,54,12,22,30,87,97,63
3491,customer-390007,0,61,8,18,22,19,85,84,52
3492,customer-390006,0,61,5,14,22,19,84,87,57
3493,customer-390005,0,61,2,11,22,19,83,89,60
3494,customer-390093,0,61,75,9,22,27,81,95,69
3495,customer-390092,0,61,79,5,22,28,83,94,66
3496,customer-316156,0,61,11,9,22,22,87,89,56
3497,customer-316157,0,61,12,12,22,23,87,87,54
3498,customer-491757,0,61,82,9,22,2,80,94,69
3499,customer-491758,0,61,73,14,22,2,78,96,73
3500,customer-161725,0,61,94,9,22,67,81,91,64
3501,customer-33528,0,61,58,12,22,84,84,97,67
3502,customer-33529,0,61,66,9,22,84,83,96,68
3503,customer-492291,0,61,86,9,22,2,80,93,68
3504,customer-492292,0,61,74,14,22,2,78,96,73
3505,customer-121529,0,61,21,15,22,50,92,87,47
3506,customer-121530,0,61,14,18,22,50,89,84,48
3507,customer-485709,0,61,13,14,22,20,88,87,52
3508,customer-161481,0,61,95,11,22,67,81,91,64
3509,customer-486255,0,61,14,15,22,21,88,86,50
3510,customer-161970,0,61,95,8,22,67,82,91,63
3511,customer-498445,0,61,1,17,22,19,81,87,59
3512,customer-13127,0,61,59,21,22,39,81,100,71
3513,customer-494645,0,61,8,32,22,17,81,75,44
3514,customer-494646,0,61,100,32,22,17,72,78,58
3515,customer-121892,0,61,25,14,22,49,93,89,48
3516,customer-121893,0,61,12,9,22,50,87,89,55
3517,customer-382706,0,61,26,20,22,31,94,87,43
3518,customer-479091,0,61,2,20,22,16,81,84,57
3519,customer-479092,0,61,1,20,22,16,80,84,58
3520,customer-382707,0,61,26,21,22,31,95,86,41
3521,customer-478955,0,61,17,6,22,14,88,91,57
3522,customer-478956,0,61,11,9,22,14,87,89,56
3523,customer-478957,0,61,19,18,22,15,91,85,45
3524,customer-160751,0,61,12,12,22,70,87,88,54
3525,customer-387496,0,62,81,18,22,22,74,94,75
3526,customer-202782,0,62,20,20,22,27,93,84,43
3527,customer-272606,0,62,2,18,22,12,81,85,58
3528,customer-184030,0,62,39,20,22,65,94,93,49
3529,customer-386864,0,62,71,20,22,21,75,97,77
3530,customer-386863,0,62,72,14,22,22,78,96,73
3531,customer-386862,0,62,83,12,22,22,78,93,71
3532,customer-386861,0,62,91,18,22,22,75,89,69
3533,customer-465697,0,62,93,23,22,6,74,86,67
3534,customer-466185,0,62,62,18,22,43,81,99,71
3535,customer-465404,0,62,93,23,22,6,73,86,68
3536,customer-465138,0,62,93,23,22,6,72,86,68
3537,customer-274138,0,62,84,9,22,13,80,93,68
3538,customer-468128,0,62,49,38,22,41,87,96,56
3539,customer-468127,0,62,51,33,22,41,86,98,61
3540,customer-273120,0,62,99,17,22,12,80,87,61
3541,customer-466507,0,62,57,12,22,43,85,98,0
3542,customer-466508,0,62,68,18,22,43,77,98,0
3543,customer-273634,0,62,93,12,22,13,80,91,65
3544,customer-466834,0,62,61,15,22,43,82,98,0
3545,customer-466835,0,62,67,12,22,43,81,97,0
3546,customer-202515,0,62,24,21,22,26,94,85,40
3547,customer-202516,0,62,20,21,22,26,93,84,41
3548,customer-183766,0,62,55,8,22,63,86,96,64
3549,customer-183765,0,62,39,17,22,64,93,94,52
3550,customer-183767,0,62,45,8,22,62,89,95,59
3551,customer-268843,0,62,11,30,22,39,85,76,40
3552,customer-31274,0,62,70,8,22,87,82,96,68
3553,customer-31273,0,62,47,8,22,87,88,95,60
3554,customer-457986,0,62,55,20,22,33,85,99,66
3555,customer-458332,0,62,51,21,22,32,87,98,62
3556,customer-458333,0,62,58,20,22,33,83,99,69
3557,customer-457416,0,62,24,9,22,15,90,91,53
3558,customer-457417,0,62,8,15,22,14,85,86,54
3559,customer-457418,0,62,5,17,22,14,83,85,56
3560,customer-457419,0,62,3,17,22,13,82,86,57
3561,customer-457420,0,62,3,18,22,13,82,85,57
3562,customer-457421,0,62,2,20,22,13,81,84,57
3563,customer-457422,0,62,2,23,22,12,79,83,57
3564,customer-315136,0,62,92,12,22,57,80,91,66
3565,customer-457780,0,62,5,8,22,15,85,90,59
3566,customer-391678,0,62,62,24,22,40,78,100,75
3567,customer-184560,0,62,81,21,22,63,71,93,78
3568,customer-184559,0,62,0,0,22,65,86,94,61
3569,customer-459544,0,62,90,8,22,18,82,93,65
3570,customer-458662,0,62,55,17,22,32,85,98,66
3571,customer-68651,0,62,46,6,22,44,88,95,60
3572,customer-390999,0,62,61,26,22,40,78,100,74
3573,customer-68650,0,62,27,9,22,44,91,91,52
3574,customer-68649,0,62,25,12,22,44,91,90,51
3575,customer-68648,0,62,25,12,22,43,92,89,50
3576,customer-392781,0,62,92,18,22,28,75,89,68
3577,customer-455677,0,62,63,20,22,25,79,99,73
3578,customer-455678,0,62,63,23,22,26,78,100,74
3579,customer-455857,0,62,27,12,22,17,92,90,50
3580,customer-455962,0,62,80,9,22,12,80,94,69
3581,customer-455963,0,62,77,11,22,12,80,95,70
3582,customer-200163,0,62,90,11,22,68,80,92,67
3583,customer-455283,0,62,61,21,22,26,80,100,72
3584,customer-455284,0,62,65,23,22,26,77,99,76
3585,customer-455461,0,62,29,12,22,17,92,91,50
3586,customer-314445,0,62,0,12,22,57,82,89,61
3587,customer-314446,0,62,91,14,22,56,78,91,68
3588,customer-456744,0,62,78,9,22,12,80,94,69
3589,customer-456745,0,62,79,9,22,12,80,94,69
3590,customer-457038,0,62,13,9,22,14,88,89,55
3591,customer-457039,0,62,7,9,22,13,85,89,57
3592,customer-184822,0,62,0,0,22,65,86,94,61
3593,customer-184821,0,62,38,14,22,66,93,93,52
3594,customer-456348,0,62,78,8,22,12,81,94,69
3595,customer-456349,0,62,77,9,22,12,80,95,69
3596,customer-392346,0,62,64,21,22,40,77,99,75
3597,customer-459856,0,62,90,8,22,18,82,93,65
3598,customer-463359,0,62,84,24,22,35,68,91,78
3599,customer-31651,0,62,59,11,22,87,84,97,67
3600,customer-343928,0,62,99,15,22,41,80,88,61
3601,customer-275736,0,62,79,11,22,14,80,94,70
3602,customer-275735,0,62,96,5,22,14,84,93,63
3603,customer-274656,0,62,79,9,22,13,80,94,70
3604,customer-274655,0,62,81,5,22,14,83,94,65
3605,customer-316840,0,62,10,11,22,22,87,88,55
3606,customer-316841,0,62,7,14,22,22,85,87,56
3607,customer-316842,0,62,11,18,22,22,87,84,50
3608,customer-463627,0,62,80,24,22,33,69,93,80
3609,customer-463628,0,62,82,23,22,34,69,92,78
3610,customer-463629,0,62,83,24,22,34,69,92,78
3611,customer-275196,0,62,71,3,22,14,84,94,64
3612,customer-184295,0,62,42,11,22,65,90,94,57
3613,customer-316843,0,62,12,17,22,22,87,85,50
3614,customer-316844,0,62,11,12,22,22,87,87,54
3615,customer-460755,0,62,92,6,22,19,83,92,64
3616,customer-460756,0,62,89,6,22,19,82,93,65
3617,customer-460156,0,62,90,8,22,18,82,93,65
3618,customer-460454,0,62,90,6,22,19,82,93,65
3619,customer-461049,0,62,91,6,22,19,83,93,64
3620,customer-276290,0,62,86,11,22,15,79,93,69
3621,customer-461341,0,62,92,6,22,19,83,92,64
3622,customer-461342,0,62,90,8,22,19,82,93,65
3623,customer-461631,0,62,90,8,22,19,82,93,65
3624,customer-461632,0,62,86,8,22,19,81,93,67
3625,customer-316155,0,62,15,12,22,22,89,88,52
3626,customer-316154,0,62,13,11,22,22,88,89,54
3627,customer-161713,0,62,11,14,22,73,87,87,53
3628,customer-182937,0,62,75,14,22,60,78,96,73
3629,customer-182936,0,62,60,9,22,60,84,97,67
3630,customer-493327,0,62,79,8,22,3,81,94,69
3631,customer-493328,0,62,71,14,22,4,79,97,72
3632,customer-492821,0,62,70,14,22,3,78,97,73
3633,customer-492293,0,62,70,15,22,2,78,97,74
3634,customer-492820,0,62,77,11,22,3,80,95,70
3635,customer-486787,0,62,14,15,22,21,89,86,50
3636,customer-486786,0,62,20,29,22,21,94,79,33
3637,customer-377673,0,62,26,12,22,27,91,90,51
3638,customer-377672,0,62,16,8,22,27,88,90,56
3639,customer-378232,0,62,31,11,22,26,92,91,52
3640,customer-378231,0,62,28,15,22,26,93,89,47
3641,customer-378230,0,62,25,15,22,26,93,88,47
3642,customer-485977,0,62,96,14,22,27,80,89,64
3643,customer-485976,0,62,0,11,22,27,83,89,61
3644,customer-161469,0,62,17,11,22,73,89,89,53
3645,customer-161470,0,62,13,11,22,72,88,89,54
3646,customer-161471,0,62,12,12,22,72,87,87,54
3647,customer-13443,0,62,13,11,22,15,88,89,54
3648,customer-182375,0,62,5,3,22,59,85,92,61
