ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
2939,product-16,2,72,38,9,22,9,85,94,63
2940,product-139033,2,72,71,24,27,70,85,94,63
2941,product-139083,2,72,69,25,25,78,85,94,63
2942,product-144020,2,72,70,32,37,64,85,94,63
2943,product-71156,2,75,53,31,23,69,85,94,63
2944,product-63643,2,75,58,54,36,83,85,94,63
2945,product-121339,2,75,67,29,28,66,85,94,63
2946,product-320388,2,75,61,18,24,6,85,94,63
2947,product-62479,2,75,35,9,24,5,85,94,63
2948,product-228189,2,75,63,47,30,31,85,94,63
2949,product-62117,2,75,53,24,24,76,85,94,63
2950,product-72151,2,75,54,44,24,77,85,94,63
2951,product-121194,2,75,60,9,23,38,85,94,63
2952,product-63608,2,75,53,25,23,59,85,94,63
2953,product-71743,2,75,55,31,28,73,85,94,63
2954,product-121383,2,75,59,7,22,40,85,94,63
2955,product-122090,2,75,66,9,23,71,85,94,63
2956,product-68716,2,75,55,37,28,78,85,94,63
2957,product-122800,2,75,64,2,22,57,85,94,63
2958,product-29397,2,75,43,14,21,25,85,94,63
2959,product-124197,2,75,68,29,25,83,85,94,63
2960,product-121756,2,75,59,3,22,40,85,94,63
2961,product-70749,2,75,53,34,23,68,85,94,63
2962,product-335751,2,75,66,13,22,19,85,94,63
2963,product-332036,2,75,53,11,25,4,85,94,63
2964,product-332285,2,75,53,13,25,5,85,94,63
2965,product-55238,2,75,56,11,24,46,85,94,63
2966,product-203617,2,75,58,0,22,33,85,94,63
2967,product-13309,2,75,46,32,37,40,85,94,63
2968,product-130539,2,75,67,24,25,83,85,94,63
2969,product-130540,2,75,67,26,25,83,85,94,63
2970,product-52270,2,75,56,13,24,71,85,94,63
2971,product-341630,2,75,69,0,22,10,85,94,63
2972,product-202250,2,75,58,39,35,38,85,94,63
2973,product-202005,2,75,32,20,29,2,85,94,63
2974,product-53308,2,75,52,9,23,74,85,94,63
2975,product-130333,2,75,67,24,25,83,85,94,63
2976,product-130334,2,75,67,27,25,83,85,94,63
2977,product-199894,2,75,54,11,22,21,85,94,63
2978,product-127033,2,75,69,30,30,64,85,94,63
2979,product-324766,2,75,49,4,23,9,85,94,63
2980,product-59059,2,75,52,13,22,68,85,94,63
2981,product-58861,2,75,60,43,30,82,85,94,63
2982,product-126972,2,75,59,21,27,39,85,94,63
2983,product-324462,2,75,58,39,32,17,85,94,63
2984,product-325115,2,75,60,32,50,15,85,94,63
2985,product-58776,2,75,32,4,22,2,85,94,63
2986,product-210758,2,75,58,19,20,44,85,94,63
2987,product-126539,2,75,66,4,22,71,85,94,63
2988,product-214908,2,75,61,2,22,50,85,94,63
2989,product-212272,2,75,35,17,33,16,85,94,63
2990,product-126850,2,75,69,27,30,63,85,94,63
2991,product-126640,2,75,57,7,23,24,85,94,63
2992,product-323443,2,75,49,0,22,6,85,94,63
2993,product-58321,2,75,56,11,24,44,85,94,63
2994,product-56538,2,75,53,11,22,58,85,94,63
2995,product-128038,2,75,56,0,22,35,85,94,63
2996,product-327649,2,75,61,52,37,12,85,94,63
2997,product-127369,2,75,61,31,25,45,85,94,63
2998,product-127395,2,75,56,0,22,34,85,94,63
2999,product-58167,2,75,60,40,30,83,85,94,63
3000,product-57697,2,75,52,6,23,73,85,94,63
3001,product-254214,2,75,37,33,38,9,85,94,63
3002,product-279697,2,75,76,31,26,15,85,94,63
3003,product-279220,2,75,76,32,26,14,85,94,63
3004,product-280111,2,75,66,12,24,19,85,94,63
3005,product-277653,2,75,65,4,23,18,85,94,63
3006,product-277725,2,75,75,23,25,13,85,94,63
3007,product-277233,2,75,75,24,25,13,85,94,63
3008,product-278720,2,75,76,33,26,14,85,94,63
3009,product-278220,2,75,75,21,25,13,85,94,63
3010,product-25321,2,75,56,3,22,76,85,94,63
3011,product-108239,2,75,62,9,22,74,85,94,63
3012,product-9022,2,75,64,35,31,17,85,94,63
3013,product-248870,2,75,68,38,26,8,85,94,63
3014,product-246750,2,75,67,33,25,12,85,94,63
3015,product-108444,2,75,62,17,24,74,85,94,63
3016,product-251639,2,75,67,10,24,7,85,94,63
3017,product-251638,2,75,67,8,24,8,85,94,63
3018,product-6522,2,75,73,58,39,12,85,94,63
3019,product-249690,2,75,68,35,27,7,85,94,63
3020,product-250254,2,75,65,4,24,13,85,94,63
3021,product-264062,2,75,55,9,24,33,85,94,63
3022,product-261984,2,75,61,13,23,18,85,94,63
3023,product-273835,2,75,33,2,22,15,85,94,63
3024,product-265119,2,75,62,22,31,20,85,94,63
3025,product-92513,2,75,57,24,28,56,85,94,63
3026,product-276624,2,75,61,5,22,27,85,94,63
3027,product-23679,2,75,60,33,25,91,85,94,63
3028,product-28788,2,75,55,18,26,69,85,94,63
3029,product-78434,2,75,66,37,28,44,85,94,63
3030,product-236900,2,75,40,26,38,7,85,94,63
3031,product-78834,2,75,50,17,28,32,85,94,63
3032,product-78686,2,75,65,30,27,53,85,94,63
3033,product-23827,2,75,43,16,28,32,85,94,63
3034,product-119027,2,75,70,39,32,78,85,94,63
3035,product-73612,2,75,65,15,25,47,85,94,63
3036,product-120430,2,75,60,17,23,39,85,94,63
3037,product-306220,2,75,48,2,22,20,85,94,63
3038,product-290059,2,75,78,31,33,25,85,94,63
3039,product-289508,2,75,45,34,37,29,85,94,63
3040,product-84559,2,75,34,9,22,7,85,94,63
3041,product-287037,2,75,64,17,30,18,85,94,63
3042,product-84821,2,75,34,6,23,8,85,94,63
3043,product-288478,2,75,65,10,23,34,85,94,63
3044,product-24243,2,75,62,6,24,85,85,94,63
3045,product-241480,2,75,65,19,28,24,85,94,63
3046,product-241094,2,75,64,20,24,27,85,94,63
3047,product-81516,2,75,56,33,24,50,85,94,63
3048,product-37518,2,75,55,16,27,71,85,94,63
3049,product-349729,2,75,70,52,45,14,85,94,63
3050,product-376231,2,75,72,2,23,21,85,94,63
3051,product-32332,2,75,52,0,22,61,85,94,63
3052,product-45945,2,75,57,43,30,62,85,94,63
3053,product-139783,2,75,68,20,24,86,85,94,63
3054,product-153432,2,75,12,26,35,7,85,94,63
3055,product-37018,2,75,57,73,37,81,85,94,63
3056,product-169505,2,75,59,17,28,16,85,94,63
3057,product-17685,2,75,60,2,22,95,85,94,63
3058,product-49908,2,75,52,13,23,75,85,94,63
3059,product-333,2,75,60,28,30,81,85,94,63
3060,product-41461,2,75,59,50,31,80,85,94,63
3061,product-169504,2,75,59,17,29,17,85,94,63
3062,product-361572,2,75,76,63,49,15,85,94,63
3063,product-361573,2,75,76,65,48,15,85,94,63
3064,product-142494,2,75,68,6,23,45,85,94,63
3065,product-183052,2,75,53,20,27,22,85,94,63
3066,product-353905,2,75,72,48,28,10,85,94,63
3067,product-353620,2,75,66,11,25,15,85,94,63
3068,product-389508,2,75,37,15,31,17,85,94,63
3069,product-352963,2,75,66,11,25,15,85,94,63
3070,product-40513,2,75,57,18,28,66,85,94,63
3071,product-18716,2,75,66,24,28,91,85,94,63
3072,product-354719,2,75,72,26,33,21,85,94,63
3073,product-148629,2,75,70,19,26,62,85,94,63
3074,product-140751,2,75,69,6,23,77,85,94,63
3075,product-17244,2,75,52,4,25,75,85,94,63
3076,product-40877,2,75,58,50,37,84,85,94,63
3077,product-32371,2,75,42,0,22,30,85,94,63
3078,product-183503,2,75,57,31,30,2,85,94,63
3079,product-355348,2,75,66,21,28,4,85,94,63
3080,product-133766,2,75,58,6,22,48,85,94,63
3081,product-152163,2,75,55,33,39,19,85,94,63
3082,product-33483,2,75,59,45,43,83,85,94,63
3083,product-144947,2,75,72,22,29,81,85,94,63
3084,product-42761,2,75,57,53,36,82,85,94,63
3085,product-360494,2,75,76,66,49,15,85,94,63
3086,product-138132,2,75,64,17,23,36,85,94,63
3087,product-35692,2,75,45,6,22,32,85,94,63
3088,product-360493,2,75,76,64,48,15,85,94,63
3089,product-707,2,75,55,3,23,66,85,94,63
3090,product-1152,2,75,44,9,23,3,85,94,63
3091,product-138843,2,75,71,27,27,70,85,94,63
3092,product-18139,2,75,66,30,33,79,85,94,63
3093,product-139222,2,75,71,22,27,69,85,94,63
3094,product-31878,2,75,41,0,22,21,85,94,63
3095,product-371066,2,75,57,5,22,14,85,94,63
3096,product-132387,2,75,67,22,26,84,85,94,63
3097,product-40151,2,75,55,17,28,51,85,94,63
3098,product-132384,2,75,67,16,26,83,85,94,63
3099,product-346108,2,75,49,2,22,18,85,94,63
3100,product-46770,2,75,54,40,30,49,85,94,63
3101,product-135604,2,75,67,2,22,84,85,94,63
3102,product-395311,2,75,27,8,22,10,85,94,63
3103,product-176697,2,75,69,14,25,59,85,94,63
3104,product-159941,2,75,47,9,23,10,85,94,63
3105,product-33193,2,75,55,26,28,76,85,94,63
3106,product-378984,2,75,69,37,18,10,85,94,63
3107,product-134554,2,75,68,18,23,83,85,94,63
3108,product-46188,2,75,59,56,31,80,85,94,63
3109,product-142135,2,75,68,3,22,45,85,94,63
3110,product-132768,2,75,66,0,22,79,85,94,63
3111,product-33254,2,75,59,65,39,78,85,94,63
3112,product-17629,2,75,66,33,32,80,85,94,63
3113,product-71469,2,78,44,9,26,16,85,94,63
3114,product-11842,2,78,38,2,22,12,85,94,63
3115,product-228130,2,78,59,14,24,28,85,94,63
3116,product-122581,2,78,64,17,22,54,85,94,63
3117,product-203287,2,78,31,18,28,9,85,94,63
3118,product-335466,2,78,66,13,22,18,85,94,63
3119,product-204290,2,78,55,0,22,15,85,94,63
3120,product-199550,2,78,54,10,23,22,85,94,63
3121,product-213452,2,78,56,34,22,26,85,94,63
3122,product-127368,2,78,61,29,25,46,85,94,63
3123,product-126726,2,78,66,2,22,71,85,94,63
3124,product-88907,2,78,46,10,25,32,85,94,63
3125,product-277234,2,78,75,26,25,13,85,94,63
3126,product-278896,2,78,70,50,41,25,85,94,63
3127,product-247775,2,78,32,0,22,18,85,94,63
3128,product-91433,2,78,48,15,25,33,85,94,63
3129,product-76061,2,78,38,6,22,10,85,94,63
3130,product-302823,2,78,63,13,24,5,85,94,63
3131,product-83095,2,78,52,26,29,38,85,94,63
3132,product-84558,2,78,34,6,22,7,85,94,63
3133,product-27727,2,78,43,12,23,28,85,94,63
3134,product-109161,2,78,56,5,22,75,85,94,63
3135,product-133386,2,78,66,21,24,61,85,94,63
3136,product-140092,2,78,69,2,23,76,85,94,63
3137,product-354922,2,78,73,55,29,13,85,94,63
3138,product-354284,2,78,66,22,25,17,85,94,63
3139,product-142676,2,78,68,6,23,46,85,94,63
3140,product-144779,2,78,72,22,27,80,85,94,63
3141,product-193683,2,78,29,20,34,17,85,94,63
3142,product-380372,2,78,79,41,36,18,85,94,63
3143,product-42309,2,78,50,32,32,38,85,94,63
3144,product-379868,2,78,72,46,48,8,85,94,63
3145,product-132672,2,78,58,15,23,47,85,94,63
3146,product-146462,2,78,73,34,34,45,85,94,63
3147,product-137764,2,78,71,28,27,70,85,94,63
3148,product-137906,2,78,64,14,23,36,85,94,63
3149,product-345808,2,78,49,0,22,18,85,94,63
3150,product-146073,2,78,70,0,22,88,85,94,63
3151,product-124395,2,80,68,30,25,83,85,94,63
3152,product-124567,2,80,63,2,22,77,85,94,63
3153,product-64481,2,80,42,30,22,13,85,94,63
3154,product-10784,2,80,38,11,23,10,85,94,63
3155,product-69437,2,80,48,12,26,37,85,94,63
3156,product-122582,2,80,64,19,22,53,85,94,63
3157,product-122807,2,80,64,19,22,53,85,94,63
3158,product-29888,2,80,43,17,23,32,85,94,63
3159,product-203113,2,80,55,14,23,19,85,94,63
3160,product-54050,2,80,52,29,25,52,85,94,63
3161,product-55155,2,80,45,2,24,41,85,94,63
3162,product-53796,2,80,54,9,23,65,85,94,63
3163,product-52951,2,80,52,17,24,51,85,94,63
3164,product-324194,2,80,64,0,22,35,85,94,63
3165,product-126309,2,80,70,41,40,68,85,94,63
3166,product-55953,2,80,53,15,26,58,85,94,63
3167,product-207108,2,80,59,22,22,47,85,94,63
3168,product-127797,2,80,61,30,25,47,85,94,63
3169,product-207734,2,80,59,2,22,39,85,94,63
3170,product-253607,2,80,66,88,43,42,85,94,63
3171,product-255570,2,80,78,51,46,42,85,94,63
3172,product-103845,2,80,65,29,29,78,85,94,63
3173,product-104584,2,80,47,3,22,33,85,94,63
3174,product-285491,2,80,66,24,26,28,85,94,63
3175,product-27453,2,80,43,3,22,24,85,94,63
3176,product-96504,2,80,45,19,24,26,85,94,63
3177,product-262619,2,80,70,20,26,4,85,94,63
3178,product-99858,2,80,66,39,30,79,85,94,63
3179,product-276741,2,80,75,49,35,15,85,94,63
3180,product-276909,2,80,71,69,44,26,85,94,63
3181,product-233675,2,80,63,28,27,23,85,94,63
3182,product-232568,2,80,48,12,26,16,85,94,63
3183,product-302663,2,80,64,40,35,29,85,94,63
3184,product-111510,2,80,58,4,22,72,85,94,63
3185,product-243677,2,80,63,0,22,33,85,94,63
3186,product-245244,2,80,63,9,23,32,85,94,63
3187,product-109618,2,80,55,0,22,61,85,94,63
3188,product-79773,2,80,57,40,34,47,85,94,63
3189,product-81771,2,80,59,28,32,76,85,94,63
3190,product-162493,2,80,55,18,25,26,85,94,63
3191,product-139936,2,80,69,0,22,77,85,94,63
3192,product-45994,2,80,55,35,38,42,85,94,63
3193,product-148630,2,80,70,19,26,62,85,94,63
3194,product-151343,2,80,60,0,22,21,85,94,63
3195,product-165976,2,80,13,2,22,6,85,94,63
3196,product-133930,2,80,58,0,22,47,85,94,63
3197,product-133576,2,80,61,9,25,53,85,94,63
3198,product-32370,2,80,42,0,22,31,85,94,63
3199,product-183504,2,80,57,31,31,2,85,94,63
3200,product-389660,2,80,37,15,30,17,85,94,63
3201,product-164013,2,80,48,25,40,17,85,94,63
3202,product-138448,2,80,71,26,27,70,85,94,63
3203,product-51662,2,80,53,0,22,61,85,94,63
3204,product-51509,2,80,46,9,22,38,85,94,63
3205,product-139408,2,80,71,19,27,69,85,94,63
3206,product-359675,2,80,71,34,46,27,85,94,63
3207,product-42459,2,80,54,18,24,56,85,94,63
3208,product-145523,2,80,70,0,22,87,85,94,63
3209,product-395044,2,80,37,13,33,16,85,94,63
3210,product-142035,2,80,71,38,26,84,85,94,63
3211,product-228621,2,82,62,20,25,36,85,94,63
3212,product-69591,2,82,54,2,22,55,85,94,63
3213,product-219277,2,82,31,0,22,8,85,94,63
3214,product-4778,2,82,44,25,34,38,85,94,63
3215,product-31767,2,82,51,0,22,87,85,94,63
3216,product-130348,2,82,67,18,25,75,85,94,63
3217,product-126888,2,82,68,44,28,83,85,94,63
3218,product-208232,2,82,59,16,22,47,85,94,63
3219,product-207864,2,82,59,19,23,44,85,94,63
3220,product-280466,2,82,39,0,22,33,85,94,63
3221,product-108242,2,82,62,14,24,74,85,94,63
3222,product-27689,2,82,47,9,23,44,85,94,63
3223,product-87664,2,82,42,21,23,13,85,94,63
3224,product-249753,2,82,44,17,31,39,85,94,63
3225,product-7424,2,82,57,52,35,79,85,94,63
3226,product-264367,2,82,58,65,50,40,85,94,63
3227,product-276729,2,82,75,29,25,12,85,94,63
3228,product-26871,2,82,43,15,27,29,85,94,63
3229,product-94993,2,82,49,9,24,38,85,94,63
3230,product-259552,2,82,80,56,38,24,85,94,63
3231,product-93931,2,82,52,6,22,70,85,94,63
3232,product-102003,2,82,55,17,24,68,85,94,63
3233,product-23490,2,82,47,11,26,42,85,94,63
3234,product-78060,2,82,59,23,29,72,85,94,63
3235,product-298498,2,82,57,0,22,40,85,94,63
3236,product-75078,2,82,37,3,22,7,85,94,63
3237,product-74960,2,82,56,30,23,74,85,94,63
3238,product-109360,2,82,56,4,21,75,85,94,63
3239,product-242539,2,82,36,35,39,10,85,94,63
3240,product-45775,2,82,41,2,22,23,85,94,63
3241,product-134349,2,82,67,0,22,81,85,94,63
3242,product-167027,2,82,57,11,26,24,85,94,63
3243,product-45439,2,82,57,40,29,61,85,94,63
3244,product-48767,2,82,53,26,23,56,85,94,63
3245,product-148217,2,82,72,13,28,77,85,94,63
3246,product-148814,2,82,70,22,26,62,85,94,63
3247,product-145059,2,82,67,11,21,35,85,94,63
3248,product-52013,2,82,53,15,22,57,85,94,63
3249,product-42083,2,82,55,11,25,57,85,94,63
3250,product-145502,2,82,72,15,22,79,85,94,63
3251,product-144019,2,82,70,30,37,65,85,94,63
3252,product-189676,2,82,46,0,22,32,85,94,63
3253,product-379101,2,82,70,37,20,11,85,94,63
3254,product-70974,2,84,54,32,24,76,85,94,63
3255,product-316859,2,84,49,6,24,11,85,94,63
3256,product-312724,2,84,61,60,27,14,85,94,63
3257,product-312725,2,84,61,58,27,15,85,94,63
3258,product-310635,2,84,66,11,22,38,85,94,63
3259,product-219795,2,84,58,30,27,25,85,94,63
3260,product-123554,2,84,63,4,22,77,85,94,63
3261,product-70498,2,84,39,6,22,10,85,94,63
3262,product-202508,2,84,55,2,23,28,85,94,63
3263,product-205102,2,84,55,2,22,17,85,94,63
3264,product-199549,2,84,54,10,23,22,85,94,63
3265,product-324210,2,84,69,31,32,41,85,94,63
3266,product-323088,2,84,62,32,27,6,85,94,63
3267,product-126791,2,84,59,23,27,39,85,94,63
3268,product-213629,2,84,52,26,35,16,85,94,63
3269,product-56312,2,84,52,14,22,58,85,94,63
3270,product-207482,2,84,59,20,22,47,85,94,63
3271,product-207857,2,84,59,18,22,46,85,94,63
3272,product-279095,2,84,60,38,33,42,85,94,63
3273,product-88650,2,84,46,18,24,31,85,94,63
3274,product-91127,2,84,56,30,31,52,85,94,63
3275,product-108263,2,84,55,2,22,65,85,94,63
3276,product-286346,2,84,59,31,34,43,85,94,63
3277,product-284053,2,84,66,33,25,24,85,94,63
3278,product-107396,2,84,55,5,23,75,85,94,63
3279,product-283059,2,84,67,16,24,21,85,94,63
3280,product-100165,2,84,57,15,24,55,85,94,63
3281,product-264577,2,84,56,6,24,31,85,94,63
3282,product-269283,2,84,71,48,29,9,85,94,63
3283,product-91641,2,84,50,2,22,41,85,94,63
3284,product-275571,2,84,58,12,26,34,85,94,63
3285,product-101882,2,84,58,26,27,58,85,94,63
3286,product-299060,2,84,54,2,23,25,85,94,63
3287,product-299139,2,84,60,4,23,38,85,94,63
3288,product-234859,2,84,63,42,29,26,85,94,63
3289,product-78024,2,84,55,18,26,68,85,94,63
3290,product-303064,2,84,63,11,24,5,85,94,63
3291,product-74970,2,84,56,12,24,70,85,94,63
3292,product-244588,2,84,63,8,22,34,85,94,63
3293,product-83750,2,84,37,17,21,5,85,94,63
3294,product-245856,2,84,63,2,23,28,85,94,63
3295,product-6231,2,84,59,9,23,3,85,94,63
3296,product-295799,2,84,59,32,35,39,85,94,63
3297,product-79763,2,84,58,40,37,50,85,94,63
3298,product-112209,2,84,58,0,22,71,85,94,63
3299,product-187410,2,84,52,2,22,13,85,94,63
3300,product-152838,2,84,56,57,45,15,85,94,63
3301,product-17156,2,84,66,40,27,82,85,94,63
3302,product-356612,2,84,73,35,32,13,85,94,63
3303,product-135831,2,84,71,34,38,73,85,94,63
3304,product-15495,2,84,49,11,30,55,85,94,63
3305,product-357025,2,84,64,12,23,5,85,94,63
3306,product-16188,2,84,45,14,27,34,85,94,63
3307,product-45192,2,84,57,39,30,60,85,94,63
3308,product-148816,2,84,70,21,26,62,85,94,63
3309,product-374164,2,84,75,46,31,30,85,94,63
3310,product-34932,2,84,55,32,30,60,85,94,63
3311,product-359796,2,84,78,57,13,11,85,94,63
3312,product-139221,2,84,71,19,27,69,85,94,63
3313,product-138656,2,84,71,25,27,70,85,94,63
3314,product-139084,2,84,69,26,25,77,85,94,63
3315,product-777,2,84,57,3,22,78,85,94,63
3316,product-360900,2,84,63,15,22,8,85,94,63
3317,product-159881,2,84,76,11,24,36,85,94,63
3318,product-19690,2,84,45,2,22,42,85,94,63
3319,product-63810,2,88,55,8,24,55,85,93,63
3320,product-218272,2,88,57,22,25,27,85,93,62
3321,product-63610,2,88,54,29,24,60,85,93,63
3322,product-316122,2,88,66,34,40,14,85,93,63
3323,product-308916,2,88,60,20,18,10,85,93,63
3324,product-316150,2,88,48,13,23,12,85,93,62
3325,product-227546,2,88,66,0,22,63,85,93,63
3326,product-29979,2,88,54,2,22,74,85,93,63
3327,product-121568,2,88,59,5,22,40,85,93,63
3328,product-215798,2,88,56,35,23,25,85,93,63
3329,product-62309,2,88,53,14,24,74,85,93,63
3330,product-61767,2,88,61,37,33,77,85,93,63
3331,product-21647,2,88,62,26,22,91,85,93,63
3332,product-21667,2,88,60,15,25,95,85,93,63
3333,product-317934,2,88,49,14,23,11,85,93,63
3334,product-124908,2,88,56,11,25,22,85,93,63
3335,product-217858,2,88,58,23,23,21,85,93,63
3336,product-63182,2,88,53,18,24,75,85,93,63
3337,product-308521,2,88,60,18,17,10,85,93,63
3338,product-217048,2,88,57,14,25,29,85,93,63
3339,product-125447,2,88,58,26,29,34,85,93,62
3340,product-310245,2,88,65,10,26,34,85,93,63
3341,product-122580,2,88,64,15,22,54,85,93,63
3342,product-122806,2,88,64,17,22,54,85,93,63
3343,product-22639,2,88,42,14,28,29,85,93,62
3344,product-313838,2,88,59,17,23,9,85,93,63
3345,product-313513,2,88,50,14,28,13,85,93,63
3346,product-315052,2,88,63,18,30,11,85,93,63
3347,product-121892,2,88,66,11,22,71,85,93,63
3348,product-123582,2,88,68,26,25,82,85,93,63
3349,product-203109,2,88,55,6,23,16,85,93,62
3350,product-54214,2,88,60,28,31,81,85,93,63
3351,product-54439,2,88,60,20,32,80,85,93,63
3352,product-336027,2,88,66,13,22,19,85,93,62
3353,product-202556,2,88,58,30,33,40,85,93,63
3354,product-53810,2,88,53,14,25,59,85,93,62
3355,product-335465,2,88,66,15,22,18,85,93,63
3356,product-204844,2,88,55,2,22,17,85,93,63
3357,product-204619,2,88,59,27,29,44,85,93,62
3358,product-331811,2,88,53,11,25,4,85,93,63
3359,product-331369,2,88,53,13,25,5,85,93,63
3360,product-54489,2,88,52,30,24,55,85,93,62
3361,product-128657,2,88,59,13,25,30,85,93,63
3362,product-203694,2,88,55,4,23,16,85,93,63
3363,product-340686,2,88,69,32,29,13,85,93,63
3364,product-340331,2,88,68,24,27,10,85,93,62
3365,product-199860,2,88,72,15,33,19,85,93,63
3366,product-13287,2,88,44,2,21,51,85,93,63
3367,product-52638,2,88,53,12,23,55,85,93,63
3368,product-52336,2,88,46,11,23,38,85,93,63
3369,product-52290,2,88,52,0,22,58,85,93,63
3370,product-337393,2,88,56,13,23,1,85,93,63
3371,product-59024,2,88,57,8,25,43,85,93,63
3372,product-127032,2,88,69,29,30,63,85,93,63
3373,product-58545,2,88,56,13,24,45,85,93,63
3374,product-326224,2,88,62,32,24,17,85,93,63
3375,product-126604,2,88,59,24,27,38,85,93,63
3376,product-214603,2,88,56,37,22,25,85,93,62
3377,product-60659,2,88,53,32,24,64,85,93,63
3378,product-60476,2,88,60,53,34,81,85,93,63
3379,product-60475,2,88,60,55,34,82,85,93,63
3380,product-328647,2,88,62,35,25,17,85,93,63
3381,product-328648,2,88,62,32,25,17,85,93,63
3382,product-328649,2,88,62,30,25,18,85,93,63
3383,product-56761,2,88,53,12,22,57,85,93,63
3384,product-56749,2,88,55,15,24,50,85,93,63
3385,product-57919,2,88,52,4,23,72,85,93,63
3386,product-327106,2,88,62,30,24,18,85,93,63
3387,product-57235,2,88,52,4,23,73,85,93,63
3388,product-207483,2,88,59,20,22,46,85,93,63
3389,product-30849,2,88,43,11,23,33,85,93,62
3390,product-207109,2,88,59,22,22,46,85,93,63
3391,product-61715,2,88,53,11,23,58,85,93,63
3392,product-25222,2,88,44,16,25,36,85,93,63
3393,product-89162,2,88,47,17,24,32,85,93,63
3394,product-254421,2,88,69,22,23,2,85,93,63
3395,product-88597,2,88,54,29,30,45,85,93,62
3396,product-88659,2,88,45,0,22,25,85,93,62
3397,product-255988,2,88,69,28,29,4,85,93,63
3398,product-89457,2,88,59,20,33,57,85,93,63
